nid lon lat
1019 -70.970169 42.092616
1020 -71.13194 42.33273
1021 -71.2507781 42.4243203
1022 -71.0855498 42.3475791
1023 -71.107642 42.325408
1024 -71.088789 42.77741
1025 -70.958574 42.785883
1026 -71.022494 41.940397
1027 -70.766001 42.588426
1028 -71.2841065 42.5916983
1029 -71.341161 41.949647
1030 -70.971776 42.525891
1031 -70.975012 42.649486
1032 -71.454057 42.459083
1033 -70.903636 42.844186
1034 -70.899123 42.8444
1035 -71.42911 42.201472
1036 -71.0328065 42.3741282
1037 -71.033417 42.3745162
1038 -70.9258425 42.0936739
1039 -71.0368971 42.374066
1040 -70.916028 42.131451
1041 -71.023687 42.108088
1042 -71.051218 42.797565
1043 -70.870105 42.873852
1044 -71.13726 42.421329
1045 -71.04678 42.15595
1046 -71.0753662 42.3261192
1047 -70.9350921 42.5491907
1048 -71.5612119 42.3895906
1049 -70.955444 41.89688
1050 -71.0661213 42.0596991
1052 -71.064395 42.0605478
1053 -71.4545061 42.3020558
1054 -71.265125 42.350954
1055 -71.062747 42.0613405
1056 -71.0619865 42.0617013
1057 -71.0612192 42.0620655
1058 -70.925438 42.0937196
1059 -71.10218 42.1252
1060 -70.983996 42.803286
1061 -71.1783816 42.3962138
1062 -71.238101 42.386761
1063 -70.86422 42.817816
1064 -71.47421 42.575192
1065 -71.628128 42.149916
1066 -71.0272653 42.3792678
1067 -71.136006 42.519409
1068 -70.952429 42.653127
1069 -71.15434 42.32964
1070 -71.1699757 42.7404638
1071 -71.1081156 42.3434512
1072 -71.632846 42.2836782
1073 -71.326948 42.649052
1074 -71.599194 42.631346
1076 -70.89077 42.486287
1077 -71.2322593 42.5063294
1078 -71.324366 42.459287
1079 -70.9557524 42.1945177
1080 -71.0611398 42.3438357
1081 -71.352784 42.635343
1082 -71.1034954 42.4224611
1083 -71.0648941 42.375151
1084 -71.1436939 42.3982708
1085 -71.1441223 42.3984017
1086 -71.2867111 42.5846233
1087 -71.0276376 42.3794987
1088 -71.0285094 42.3787418
1089 -71.326045 42.668928
1090 -71.0596907 42.3472328
1091 -71.1037357 42.4224295
1092 -71.1185 42.33704
1094 -71.273971 41.950763
1095 -71.1036855 42.4227937
1096 -71.1034465 42.42282
1097 -71.061282 42.320896
1098 -71.111948 42.74902
1099 -71.0858653 42.4180203
1100 -71.4296021 42.4408788
1101 -71.29824 42.17272
1102 -71.294191 42.357988
1103 -71.1252234 42.4150893
1105 -71.3252911 42.6048123
1106 -71.0587605 42.0632435
1107 -71.1540165 42.4913606
1108 -70.983359 42.547808
1109 -70.858496 42.853517
1110 -71.166419 42.304747
1111 -71.269151 42.627255
1112 -71.086013 42.320618
1113 -71.2263258 42.3776383
1114 -71.0599909 42.3482154
1115 -71.1423378 42.2043654
1116 -70.7149417 42.5771343
1117 -71.1903311 42.3876828
1118 -71.202824 41.869135
1119 -70.878108 42.5506847
1120 -71.696506 42.08529
1121 -71.1031072 42.8108993
1122 -71.322817 42.181069
1123 -71.2162901 42.5475753
1124 -71.2050512 42.7283502
1125 -71.0951973 42.8022865
1126 -71.2396715 42.3782262
1127 -71.383137 42.192387
1128 -70.8124031 42.5615207
1129 -71.0509421 42.3215321
1130 -71.32834 42.6132225
1131 -70.999069 42.516812
1132 -71.7143729 42.3233178
1134 -70.847243 42.158214
1135 -71.120771 42.482868
1136 -71.3134843 42.6972824
1137 -70.995987 42.795774
1138 -71.5418589 42.3941082
1139 -71.093901 42.801143
1140 -71.092089 42.321576
1141 -71.0965 42.14394
1142 -70.915386 42.126991
1143 -71.689403 42.440549
1144 -70.807725 42.654267
1145 -71.1445826 42.2000237
1146 -71.1412333 42.2053431
1147 -71.551994 41.999809
1148 -71.2575154 42.3424024
1149 -70.8841802 42.5473912
1150 -71.1447238 42.2103067
1151 -71.077746 42.320431
1152 -71.111609 42.699837
1153 -71.2314804 42.4214882
1154 -71.231964 42.4217956
1155 -71.043344 42.632517
1156 -71.3250955 42.1197472
1157 -71.1813553 42.4075084
1158 -70.8787784 42.5520774
1159 -71.0219987 42.5992297
1160 -71.2750697 42.5201683
1161 -71.2476014 42.546302
1162 -71.49198 42.03004
1163 -71.116972 42.320179
1164 -71.0536964 42.8007527
1165 -71.065452 42.525737
1166 -70.86299 42.509514
1167 -71.624098 42.044689
1168 -71.081205 42.779321
1169 -71.3871206 42.4645069
1171 -70.973983 42.059052
1172 -71.4167605 42.2788099
1173 -71.5361045 42.290827
1174 -71.528451 42.131628
1175 -71.702895 42.312725
1176 -71.2795779 42.2457892
1177 -71.007478 42.511776
1178 -70.85675 42.573478
1179 -71.045809 42.3190836
1180 -71.0959337 42.4010852
1181 -71.715194 42.523241
1182 -70.740311 42.033833
1183 -71.12973 42.13073
1184 -70.885278 42.868099
1185 -71.52332 42.268765
1186 -71.1042632 42.4225248
1187 -71.120214 42.321477
1188 -71.030027 41.886043
1189 -71.0610584 42.0621417
1190 -71.11209 42.321602
1191 -71.112587 42.782487
1192 -71.06837 41.905938
1193 -71.119549 42.32182
1194 -71.158509 42.576167
1195 -71.2016749 42.360441
1196 -71.109565 42.332166
1197 -71.0585455 42.3469595
1198 -71.079358 42.3320613
1200 -70.846725 42.573097
1201 -71.2058752 42.6925167
1202 -71.168286 42.741608
1203 -71.2150162 42.4181299
1204 -71.121651 42.7615413
1205 -71.025307 42.104882
1206 -71.095398 42.322054
1207 -71.175001 42.305286
1208 -71.2145604 42.4183406
1209 -71.15601 42.33055
1210 -70.778369 42.116384
1211 -70.6564083 41.9356171
1212 -71.2916281 41.9953045
1213 -71.066301 42.315814
1214 -71.051698 42.604574
1215 -71.264904 42.350869
1216 -70.906766 42.846077
1217 -71.064387 42.531001
1218 -70.922951 42.582534
1219 -71.3304951 42.6126793
1220 -71.3185969 42.6137536
1221 -71.2037452 42.6909678
1222 -71.077323 42.777417
1223 -71.0782455 42.3158901
1224 -70.9795464 42.5559422
1225 -71.098451 42.315644
1226 -71.209106 42.313567
1227 -70.800686 42.127326
1228 -71.104515 42.315014
1229 -71.1048069 42.3144691
1230 -70.709769 41.96029
1231 -71.104412 42.315188
1232 -71.104283 42.315351
1233 -71.1329006 42.3288864
1234 -71.35715 42.16748
1235 -71.0389603 42.3701902
1236 -70.727822 42.108813
1237 -71.0347372 42.368322
1238 -71.0661278 42.8046858
1239 -71.0441221 42.2864603
1240 -71.1312325 42.2866731
1241 -71.1300493 42.2870781
1242 -71.0558935 42.3607208
1243 -71.152245 42.2875279
1244 -70.927269 42.529925
1245 -71.5552212 42.3643891
1246 -71.1526443 42.2874636
1247 -71.1534346 42.2870375
1248 -71.1536355 42.2868901
1249 -71.1537668 42.2867937
1250 -71.0625327 42.3410829
1251 -70.993066 42.518754
1252 -71.0614703 42.342971
1253 -71.53267 42.351764
1254 -71.35356 42.15358
1255 -71.0612262 42.3434091
1257 -71.121782 42.411549
1258 -71.0642937 42.4562116
1259 -71.19322 42.505439
1260 -71.06464 42.456199
1261 -71.235717 42.377997
1262 -71.2670936 42.3385215
1263 -71.143083 42.652488
1264 -70.955495 42.526855
1265 -71.533177 42.351563
1266 -71.43925 42.3607
1267 -71.0644201 42.4565665
1268 -71.269407 42.557055
1269 -71.483306 42.147329
1270 -71.038886 42.373025
1271 -71.1325112 42.4211921
1272 -71.29275 42.07861
1273 -71.0946693 42.4419503
1274 -71.054978 42.3626927
1275 -71.0547107 42.3629267
1276 -71.0974068 42.2911277
1277 -71.0970517 42.2912644
1278 -71.1533158 42.479316
1279 -70.860684 42.497686
1280 -71.076481 41.9041
1281 -71.09088 42.285644
1282 -71.0601607 42.3448407
1283 -71.128128 42.286448
1284 -70.859729 42.848779
1285 -71.6491804 42.150234
1286 -71.3965698 42.4677706
1287 -71.1374738 42.2862499
1288 -71.1546312 42.2862422
1289 -71.153865 42.2867218
1290 -71.1393129 42.2861604
1291 -71.2498266 42.3761608
1292 -71.1384639 42.2862052
1293 -71.1381728 42.28622
1294 -71.1548769 42.2861498
1295 -70.694044 42.136241
1296 -71.1547238 42.2862069
1297 -71.106652 42.287663
1298 -71.542695 42.457449
1299 -71.171466 42.287739
1300 -71.123592 42.278065
1301 -71.162118 42.346373
1302 -70.950649 42.060959
1303 -71.1795357 42.6244071
1304 -71.1594331 42.2788674
1305 -71.141376 42.726415
1306 -71.31682 42.644426
1307 -71.1280433 42.3572566
1308 -71.1264212 42.3578485
1309 -70.9351962 42.2243077
1310 -71.2636083 42.3728942
1311 -71.35412 42.04496
1312 -71.010016 41.840553
1313 -71.437419 42.423222
1314 -71.25003 42.3743727
1315 -71.1045654 42.4483048
1316 -71.213781 42.704956
1317 -71.1070693 42.4097527
1318 -71.004033 42.2458951
1319 -71.12962 42.2872285
1320 -71.1050591 42.3465606
1321 -71.1055219 42.3463794
1322 -71.1005087 42.3262491
1323 -71.0748651 42.3312302
1324 -70.855476 42.502878
1325 -70.8917956 42.5740354
1327 -71.277999 42.572544
1328 -71.695527 42.088084
1329 -71.112607 42.369837
1330 -70.69818 41.967862
1331 -71.0018796 42.4082796
1332 -71.081509 42.327881
1333 -71.0678955 42.3280331
1334 -71.0582716 42.3297413
1335 -70.930474 42.535191
1336 -71.111619 42.78759
1337 -71.531573 42.347387
1338 -71.093621 42.399494
1339 -70.8866401 42.5495618
1340 -70.936575 42.135651
1341 -71.1380821 42.3639068
1342 -71.2464641 42.3714338
1343 -71.5266129 42.2914243
1344 -71.3858307 42.3114556
1345 -70.9133585 41.9064364
1346 -71.1464973 42.2860141
1347 -71.1448643 42.2860457
1348 -70.973211 42.033516
1349 -71.129202 42.674605
1350 -71.4706177 42.3006447
1351 -71.1454785 42.361893
1352 -71.325632 42.119554
1353 -71.15479 42.3075
1354 -70.7423207 42.1620987
1355 -71.3250135 42.6400951
1356 -71.1912241 42.4876934
1357 -71.265824 42.3412948
1358 -71.158473 42.2799961
1359 -71.0035056 42.4040743
1360 -71.127328 42.754303
1361 -71.3368583 42.6192628
1362 -71.1031417 42.8100982
1363 -71.0511835 42.3207479
1365 -71.0465656 42.3478515
1366 -71.105828 42.416984
1367 -70.835301 42.143859
1369 -71.1892391 42.4841427
1370 -71.135153 42.346019
1371 -71.1842973 42.3652429
1373 -70.9888169 42.4601522
1374 -70.965872 42.5928
1375 -70.714675 42.02301
1376 -70.847287 41.967686
1377 -71.0604126 42.3721283
1378 -71.0945931 42.3314388
1379 -71.0540266 42.3552362
1380 -71.0548864 42.3560675
1381 -70.8903689 42.3070555
1382 -71.500604 42.441937
1383 -71.149996 42.65933
1384 -71.0626701 42.3427578
1385 -71.526967 42.671636
1386 -71.528138 42.132113
1387 -71.0526761 42.3574358
1388 -71.0609542 42.3729836
1389 -71.1162369 42.3642897
1390 -71.1956899 42.6096989
1391 -71.1912 42.3874675
1392 -70.979581 42.68511
1393 -71.508667 42.165413
1394 -71.070018 42.311275
1395 -70.812978 42.705856
1396 -71.072292 42.310045
1397 -71.125933 42.67333
1398 -71.342683 42.606866
1399 -70.958472 42.577114
1400 -70.80367 42.24407
1401 -70.9719293 42.5687898
1402 -71.118218 42.609609
1403 -71.7132092 42.521938
1404 -70.807819 41.926973
1405 -71.1546799 42.3751829
1406 -71.16364 42.31127
1407 -71.233673 42.643278
1408 -71.188478 42.387158
1410 -70.962001 42.56957
1411 -71.129743 42.348847
1412 -71.176277 42.506155
1413 -71.2113719 42.5732774
1414 -70.934614 42.622603
1415 -70.855488 42.114045
1416 -71.063908 42.3339461
1417 -71.034183 42.077654
1418 -70.905477 42.595529
1419 -70.977713 42.651617
1420 -71.313293 42.644718
1421 -71.416713 42.2761467
1422 -71.550645 42.145963
1423 -71.101394 41.903385
1424 -71.302344 42.6487195
1425 -71.3048181 41.9551003
1427 -70.740656 41.7766
1428 -71.0804957 42.202441
1429 -71.0895696 42.2838717
1430 -70.9730187 42.5592343
1431 -71.2140486 42.3206128
1432 -71.1088388 42.7507946
1433 -70.963153 42.065826
1434 -71.1685332 42.4030361
1435 -70.91667 42.688907
1436 -71.17191 42.346654
1437 -71.527081 42.2921923
1438 -71.1362728 42.245052
1439 -71.07929 42.524712
1440 -71.0856993 42.2810342
1441 -71.0853609 42.2809626
1442 -70.7047464 42.0919912
1443 -70.922917 41.880819
1444 -71.12654 42.350771
1445 -71.010498 42.214621
1446 -71.0393639 42.3723402
1447 -71.0381958 42.3732397
1448 -70.890076 42.867975
1449 -71.3539409 42.5979863
1450 -71.175489 42.396152
1451 -71.4291396 42.3186157
1452 -71.36529 42.1853
1453 -71.12275 42.759126
1454 -70.770197 41.912171
1455 -70.9488016 42.6233245
1456 -70.8711789 42.4937811
1457 -71.628022 42.046477
1458 -71.034777 42.565252
1459 -71.001037 42.596462
1460 -71.0299442 42.4120031
1461 -71.13758 42.3486537
1462 -71.1176228 42.3318297
1463 -71.137716 42.348438
1464 -71.3320505 42.3035989
1465 -71.0298431 42.4118673
1466 -71.0301092 42.4119307
1467 -71.046674 42.416982
1468 -71.161674 42.503917
1469 -71.0300057 42.4117939
1470 -70.877489 42.792544
1471 -71.058311 42.308111
1472 -70.8760727 42.5747844
1473 -70.8732293 42.5745122
1474 -70.8782286 42.5750552
1475 -71.036632 42.511765
1476 -71.534875 42.331692
1477 -71.519325 42.142355
1478 -71.069804 42.4752
1479 -70.857324 42.571496
1480 -71.1229478 42.6049823
1481 -70.9005979 42.4683643
1482 -71.550245 42.354693
1483 -71.12566 42.33625
1484 -71.056214 42.295206
1485 -71.0875057 42.3639652
1486 -71.0843498 42.3626283
1487 -71.1034661 42.8104543
1488 -71.1631966 42.4048116
1489 -71.0874023 42.3639211
1490 -71.001549 42.516843
1491 -71.34656 42.17161
1492 -71.113152 42.4145294
1493 -71.4143447 42.3257636
1494 -71.1213044 42.351675
1495 -71.053296 42.801145
1496 -71.091763 41.872603
1497 -71.0214591 42.4266438
1498 -71.0216174 42.4265243
1499 -71.0995572 42.3356035
1500 -71.0993119 42.3361549
1501 -71.0992711 42.3360068
1502 -71.0615269 42.3713618
1503 -71.0618826 42.3711078
1504 -71.124419 41.963495
1505 -71.0420352 42.346266
1506 -71.488056 42.142656
1507 -71.028301 42.067448
1508 -70.7627587 42.2064324
1509 -71.325201 42.120023
1510 -71.324301 42.322301
1511 -70.951208 42.565095
1512 -71.4931 42.375662
1513 -71.1918343 42.4882806
1514 -70.873646 42.861141
1515 -71.171236 42.601969
1516 -71.0065001 42.2532036
1517 -71.2231701 42.4810171
1518 -71.0061836 42.2533425
1519 -71.3144163 42.3372039
1520 -71.310841 42.639478
1521 -70.9680392 42.5843816
1522 -71.07226 42.15491
1523 -71.106755 42.287741
1524 -71.1112661 42.3351515
1525 -70.9763717 42.5603335
1526 -71.698174 42.092774
1527 -71.12357 42.319426
1528 -71.12327 42.319634
1529 -71.134291 42.33977
1530 -71.123843 42.3193
1531 -71.333515 42.360969
1532 -71.123959 42.319232
1533 -71.124357 42.319075
1534 -71.1785339 42.355401
1535 -71.0661753 42.0997419
1536 -70.921437 42.54324
1537 -71.0936909 42.4426064
1538 -71.0850552 42.303425
1539 -71.244557 42.64282
1540 -71.057398 42.367754
1541 -70.769104 41.944731
1542 -71.1684989 42.4150754
1543 -71.156001 42.6207448
1544 -71.052507 42.367188
1545 -71.0944729 42.4444197
1546 -71.2850055 42.5402117
1547 -71.195408 42.389899
1548 -71.4595437 42.2899798
1549 -71.577951 42.321175
1550 -71.054355 41.871257
1551 -71.524928 42.278036
1552 -70.854293 42.491443
1553 -71.0817659 42.4058381
1554 -71.0915939 42.3488452
1555 -70.801016 42.033517
1556 -71.0906263 42.3488469
1557 -71.097164 42.3487816
1558 -71.092627 42.276502
1560 -71.2188944 42.3733832
1561 -71.35277 42.15469
1562 -71.1924156 42.388904
1563 -70.895761 42.137958
1564 -71.361854 42.2997186
1565 -70.873214 42.860183
1566 -71.0360239 42.4725991
1567 -70.651569 42.083748
1568 -71.122869 42.319822
1569 -71.0037437 42.514203
1570 -71.3948544 42.3217119
1571 -71.095038 42.313382
1572 -71.35872 42.13942
1573 -71.2715392 42.3692908
1574 -70.8013145 41.9729247
1575 -70.8183772 42.1088773
1577 -71.713621 42.522071
1578 -71.020868 42.054829
1579 -70.9798055 42.5560038
1580 -71.1125972 42.3352381
1581 -71.5087918 42.4116175
1582 -71.103405 42.518749
1583 -70.84954 41.846402
1584 -71.308487 42.66233
1585 -71.31761 42.0645
1586 -71.0209741 42.4364851
1587 -71.0615612 42.5581792
1588 -71.338595 42.640642
1589 -70.8729696 42.81594
1590 -71.014446 42.502062
1591 -70.87927 42.172319
1592 -70.9513429 42.5339391
1593 -71.1938337 42.4147667
1594 -71.415492 42.343672
1595 -71.2598779 42.3414405
1596 -71.2316554 42.4228464
1597 -71.1153548 42.3318755
1598 -71.2316399 42.4229003
1599 -71.2337057 42.4229949
1600 -71.159148 42.5028357
1601 -71.4402907 42.4726618
1602 -71.4415686 42.4728975
1603 -71.371691 42.421593
1604 -71.1346816 42.5371148
1605 -71.077085 42.284425
1606 -71.1501391 42.3745474
1607 -71.150263 42.3747131
1608 -71.238719 42.540641
1609 -71.155812 42.742222
1610 -71.3395292 41.9094584
1611 -71.35857 42.13803
1612 -71.091382 42.284237
1613 -71.0219786 42.368523
1614 -70.8438673 42.1168235
1615 -71.150914 42.77638
1616 -71.0351872 42.1246407
1618 -71.127925 42.300157
1619 -71.1357183 42.5583361
1620 -71.127814 42.300106
1621 -71.1270896 42.417849
1622 -71.605899 42.026283
1623 -71.1731059 42.4113466
1624 -70.880073 42.489347
1625 -71.071177 42.285348
1626 -71.105105 42.780831
1627 -70.9408524 42.1768453
1628 -71.1839918 42.5020305
1629 -71.137318 42.381306
1630 -71.119237 42.754871
1631 -71.2588446 42.4004619
1632 -71.4497012 42.2980552
1633 -70.998076 42.109329
1634 -70.716085 42.11175
1635 -71.1237909 42.3682496
1636 -71.138246 42.344126
1637 -71.324829 42.650098
1638 -71.009649 42.043809
1639 -70.978499 42.621477
1640 -71.0874126 42.3521207
1641 -71.665079 42.067764
1642 -71.0919959 42.3501722
1643 -70.858186 42.850243
1644 -71.0928733 42.3499293
1645 -70.9092837 42.5578757
1646 -70.859864 42.512414
1647 -71.090401 42.3512961
1648 -71.705713 42.126562
1649 -71.293957 42.359768
1650 -71.6196733 42.349443
1651 -71.1395941 42.7050979
1652 -71.444719 42.691212
1653 -71.2663995 42.3426616
1654 -70.791154 41.949966
1655 -71.638276 42.144813
1656 -71.060149 42.30215
1657 -71.0922859 42.3496755
1658 -71.0874827 42.4372678
1659 -70.762016 42.049416
1660 -71.3295947 41.9206922
1661 -70.802874 42.221632
1662 -71.1127182 42.3514138
1663 -71.3129752 42.6334172
1664 -70.701758 41.945003
1665 -71.4853117 42.2922621
1666 -71.305512 42.592476
1667 -70.77041 41.89002
1668 -70.854877 42.574546
1669 -71.4747 42.476152
1670 -71.1070193 42.2036295
1671 -70.881868 42.492494
1672 -71.591417 42.032111
1673 -71.1559646 42.2855816
1674 -71.124697 42.352067
1675 -70.877616 42.800662
1676 -70.921947 41.93406
1677 -70.844818 42.259696
1678 -71.128967 42.285675
1679 -71.002945 42.51454
1680 -70.7684406 42.1963879
1681 -70.999147 42.519411
1682 -71.412207 42.692521
1683 -70.973166 42.570165
1685 -71.1033802 42.4202811
1686 -71.078258 42.306041
1687 -71.0725641 42.3480422
1688 -71.195202 42.3898
1689 -71.0664406 42.5261465
1690 -71.1968785 42.4039457
1691 -71.276744 42.570745
1692 -71.212838 42.711028
1693 -71.2645239 42.3436994
1694 -71.583833 42.287543
1695 -71.0676867 42.3530174
1696 -71.456593 42.459807
1697 -71.1952623 42.4860459
1698 -71.070528 42.635894
1699 -71.217841 42.679915
1700 -71.1932206 42.3645226
1701 -71.316466 42.615709
1702 -71.0565677 42.2825854
1703 -71.082538 42.4051792
1704 -71.0521675 42.3523009
1705 -71.284653 42.5407933
1706 -71.050999 42.350568
1708 -71.017484 42.093836
1709 -71.1183515 42.3546613
1710 -70.959578 41.903731
1711 -71.466953 42.2641268
1712 -71.37241 41.917236
1713 -71.1325784 42.4296797
1714 -70.9558 42.19846
1715 -71.1832253 42.1933224
1716 -70.879039 42.171705
1717 -71.0508583 42.3206921
1718 -71.4670562 42.2638008
1719 -71.0511186 42.3211581
1720 -70.8745191 42.1589611
1721 -71.0507002 42.3205949
1722 -71.606646 42.257946
1723 -71.21441 42.485696
1724 -70.9723797 42.5255787
1725 -71.0242484 42.3664228
1726 -71.063914 42.770425
1727 -71.0889433 42.4041206
1728 -71.4669256 42.2642164
1729 -70.9538166 42.6420771
1730 -71.0355159 42.3732256
1731 -71.1566022 42.5863223
1732 -71.1473652 42.3589886
1733 -71.1380729 42.3273946
1734 -71.1369896 42.278323
1735 -71.3168031 42.6409461
1736 -71.043353 41.906459
1737 -71.57294 42.666061
1738 -71.225845 42.3859346
1739 -71.080454 42.305354
1740 -71.5225715 42.2678186
1741 -71.1571523 42.4021363
1742 -70.956624 41.933857
1743 -70.982099 42.546905
1744 -70.930755 42.080749
1745 -71.231544 42.422723
1746 -71.0715997 42.2901907
1747 -71.1099362 42.4312893
1748 -70.9792798 42.6259757
1749 -71.2300632 42.2738899
1750 -70.764252 41.881068
1751 -71.0707795 42.2901281
1752 -71.198846 42.330452
1753 -71.1420333 42.3149479
1754 -71.0604062 42.3663463
1755 -71.0026431 42.4071138
1756 -71.09282 42.55927
1757 -71.11774 42.33161
1758 -70.98686 41.986951
